actor_nconst,title_tconst
nm0755401,tt0039406
nm0424320,tt0039485
nm0404157,tt0039689
nm1675434,tt0039822
nm0000019,tt0040092
nm3514237,tt0040505
nm0280178,tt0040636
nm0458633,tt0040636
nm0627969,tt0040662
nm0557441,tt0040725
nm0793766,tt0040979
nm0878927,tt0041497
nm0755401,tt0041713
nm0673749,tt0041719
nm0143018,tt0041719
nm0190595,tt0041719
nm0126402,tt0041886
nm0455836,tt0042056
nm0342542,tt0072417
nm2914750,tt0072439
nm0056763,tt0072826
nm0530997,tt0072826
nm0153998,tt0072976
nm0003337,tt0072976
nm0396998,tt0072976
nm0562223,tt0072976
nm0003909,tt0073166
nm0634159,tt0073219
nm0154319,tt0073219
nm0100458,tt0073246
nm0303849,tt0073363
nm0424167,tt0073424
nm0389687,tt0073858
nm0508035,tt0073915
nm0756178,tt0073915
nm0786891,tt0074190
nm0651453,tt0074220
nm0702114,tt0074360
nm0246616,tt0074360
nm0589019,tt0074360
nm0829270,tt0074486
nm0424108,tt0074749
nm0404643,tt0074851
nm0576655,tt0075165
nm0364918,tt0075654
nm0550332,tt0095417
nm0864908,tt0095468
nm0417370,tt0095468
nm0040662,tt0095583
nm0757296,tt0095597
nm1912907,tt0095961
nm0286248,tt0096163
nm0724784,tt0096409
nm4277009,tt0096461
nm0387322,tt0096472
nm0952302,tt0096841
nm0783965,tt0096841
nm0005174,tt0097052
nm0229983,tt0097052
nm0788164,tt0097409
nm0096774,tt0097884
nm0548346,tt0097940
nm0759797,tt0098327
nm0711659,tt0098327
nm0449452,tt0098327
nm0014650,tt0143088
nm0220956,tt0143088
nm0217876,tt0150430
nm0900398,tt0150430
nm0636637,tt0151568
nm0370621,tt0154683
nm0410719,tt0308827
nm2720216,tt0391483
nm0475838,tt0781599
nm1001235,tt1173745
nm0918504,tt20212786
nm0812895,tt27502360
nm9400978,tt28618488
nm1157324,tt29271889
nm16302282,tt29279903
nm8530487,tt29279903
nm16376435,tt29279903
nm0151266,tt0050188
nm0631307,tt0050193
nm0721073,tt0050193
nm0003711,tt0050307
nm0254041,tt0050307
nm0624372,tt0050330
nm0657915,tt0050458
nm0473530,tt0050613
nm0773723,tt0050706
nm0318676,tt0050976
nm0837503,tt0051093
nm0793795,tt0051093
nm0603402,tt0051378
nm0078112,tt0051378
nm0908419,tt0051378
nm0001031,tt0051404
nm0544798,tt0051512
nm0192958,tt0051542
nm0678693,tt0051542
nm0357307,tt0051584
nm0019922,tt0051706
nm0178509,tt0051739
nm0348483,tt0051792
nm0848984,tt0051955
nm0245982,tt0051994
nm5477673,tt0052016
nm0953664,tt0052080
nm0668044,tt0052080
nm0162118,tt0052080
nm0623154,tt0052374
nm2589495,tt0052540
nm5576471,tt0052572
nm0043396,tt0052579
nm0239532,tt0052587
nm0702191,tt0052708
nm0620131,tt0052957
nm0386953,tt0052981
nm0759967,tt0053106
nm0851071,tt0053115
nm0847698,tt0053121
nm0068498,tt0087763
nm0167467,tt0087884
nm0229396,tt0087900
nm0001311,tt0088074
nm0559594,tt0088222
nm0154319,tt0088318
nm0590440,tt0088318
nm0628827,tt0089177
nm0874676,tt0089177
nm0760225,tt0089343
nm0497920,tt0089371
nm0398987,tt0089371
nm0001041,tt0089374
nm0490509,tt0089374
nm0685677,tt0089537
nm0586345,tt0089603
nm0014936,tt0089603
nm0837361,tt0089746
nm0952104,tt0089746
nm0943150,tt0089866
nm0491763,tt0089902
nm0634500,tt0089902
nm0001852,tt0090037
nm0240797,tt0090297
nm0000767,tt0090563
nm1067437,tt0090766
nm7505851,tt0090922
nm0000905,tt0090967
nm0863788,tt0090967
nm0939255,tt0091229
nm2682434,tt0091293
nm0716709,tt0091461
nm0001696,tt0091867
nm0001003,tt0091867
nm0415395,tt0091869
nm0197931,tt0091960
nm0015488,tt0091971
nm0674498,tt0091971
nm0945734,tt0092048
nm0946683,tt0092048
nm0793977,tt0092048
nm0329426,tt0092238
nm0368522,tt0092238
nm0141133,tt0092593
nm0377565,tt0092593
nm0154788,tt0092905
nm0000393,tt0093191
nm0830105,tt0093191
nm0939378,tt0093389
nm0001364,tt0093431
nm0573862,tt0093431
nm0768795,tt0093431
nm0497097,tt0093435
nm0156558,tt0093435
nm0594421,tt0093502
nm0605712,tt0093502
nm0654712,tt0093502
nm0000432,tt0093640
nm0000707,tt0093640
nm0504897,tt0093944
nm0943138,tt0093978
nm0398871,tt0093978
nm0094789,tt0094011
nm0906723,tt0094100
nm0643894,tt0094100
nm0634037,tt0094248
nm0781757,tt0094314
nm0001524,tt0094336
nm0641713,tt0094336
nm0477099,tt0094357
nm0516319,tt0094375
nm0548516,tt0094675
nm0644680,tt0094709
nm0066082,tt0094868
nm0461927,tt0244316
nm0938893,tt0338564
nm1058007,tt0456149
nm0756871,tt0456892
nm2556206,tt0460480
nm0000195,tt0838221
nm3092081,tt1000769
nm1008494,tt1093842
nm4942550,tt2560102
nm2562200,tt2560102
nm8091749,tt28349668
nm14783727,tt28349668
nm13279799,tt33381401
nm14022199,tt0093258
nm0055558,tt0093267
nm0000722,tt0093284
nm0529645,tt0093295
nm0030521,tt0093342
nm0001250,tt0093371
nm0612853,tt0042217
nm2733342,tt0042217
nm1711578,tt0042217
nm0222694,tt0042436
nm0588322,tt0042783
nm0441574,tt0042958
nm0784279,tt0042958
nm0793650,tt0042958
nm0043525,tt0043048
nm0513033,tt0043140
nm0043398,tt0043313
nm0202405,tt0043386
nm0054436,tt0043386
nm0746279,tt0043511
nm0674322,tt0043511
nm0289975,tt0043511
nm1885475,tt0043511
nm0623443,tt0043532
nm0289983,tt0043532
nm0233549,tt0043567
nm3755550,tt0043587
nm0467566,tt0043587
nm0001536,tt0043707
nm0136823,tt0043809
nm0245103,tt0043927
nm0792212,tt0044121
nm0441574,tt0044163
nm0628579,tt0044355
nm0357303,tt0044429
nm0912276,tt0044429
nm0312072,tt0044429
nm0623443,tt0044495
nm0383261,tt0044793
nm0756870,tt0044793
nm0851408,tt0044811
nm0001954,tt0044837
nm0664186,tt0045034
nm0105482,tt0045034
nm0152361,tt0045056
nm0250042,tt0045251
nm0672857,tt0045554
nm0848974,tt0045802
nm0678534,tt0045900
nm0622406,tt0045971
nm15366953,tt0045997
nm0001120,tt0046022
nm0598971,tt0046268
nm0221782,tt0046268
nm0148294,tt0046268
nm0763072,tt0046447
nm0623443,tt0046449
nm0289983,tt0046449
nm0654712,tt0046478
nm0434595,tt0046478
nm2870517,tt0046487
nm0000006,tt0046511
nm0148451,tt0046511
nm0367928,tt0046851
nm0837360,tt0046851
nm0620850,tt0046851
nm0797531,tt0046911
nm0644574,tt0047034
nm0370621,tt0047034
nm0207219,tt0047094
nm0127396,tt0047287
nm0008354,tt0047444
nm0645812,tt0047445
nm0000865,tt0047528
nm0147566,tt0047528
nm0339992,tt0047579
nm0299014,tt0047821
nm0543188,tt0047821
nm0079239,tt0047930
nm0359566,tt0048250
nm0000080,tt0048393
nm0848667,tt0048393
nm0041681,tt0048393
nm0222480,tt0048473
nm0595338,tt0048500
nm0875465,tt0048579
nm0757021,tt0048579
nm0000031,tt0048673
nm0848796,tt0048731
nm0847301,tt0048757
nm0001811,tt0048801
nm0654712,tt0048820
nm0590940,tt0048820
nm0015176,tt0048820
nm0463152,tt0048933
nm0049302,tt0048956
nm0441038,tt0049012
nm1797071,tt0049012
nm0078108,tt0049177
nm0864397,tt0049189
nm0609984,tt0049189
nm0104720,tt0049552
nm0021078,tt0049674
nm0104770,tt0049730
nm0620390,tt0049782
nm0620154,tt0049821
nm0216216,tt0049902
nm0477100,tt0118845
nm0619236,tt0120101
nm0741388,tt0120255
nm0635070,tt0120263
nm0634800,tt0120265
nm0514852,tt0120372
nm0266723,tt0120674
nm0867401,tt0122136
nm0438047,tt0122136
nm0148706,tt0122371
nm0293978,tt0122371
nm0014554,tt0174707
nm0476213,tt0174707
nm0701296,tt0175743
nm0620397,tt0178868
nm0845209,tt0216386
nm0274548,tt0216386
nm0244631,tt0218817
nm0465531,tt0227858
nm0398513,tt0227858
nm6966885,tt0312886
nm0863839,tt0312886
nm1164832,tt0318069
nm1167945,tt0318069
nm0011814,tt0318346
nm0477209,tt0415380
nm0765783,tt0415906
nm0377034,tt0415978
nm1680142,tt0415978
nm0654110,tt0963178
nm0915208,tt0963178
nm1898013,tt1032846
nm3339312,tt12564514
nm0684001,tt21042126
nm6261878,tt2268732
nm6261879,tt2268732
nm8152221,tt2762506
nm11600265,tt28419037
nm10432924,tt28419037
nm0556344,tt2963262
nm5105099,tt5278832
nm0149091,tt0060959
nm0439466,tt0061084
nm0874708,tt0061084
nm0848406,tt0061101
nm0637260,tt0061781
nm0511856,tt0061834
nm0634601,tt0061882
nm0625986,tt0061883
nm0750114,tt0062136
nm0416166,tt0062136
nm0692680,tt0062229
nm0354650,tt0062322
nm0795919,tt0062455
nm0107894,tt0062480
nm0003909,tt0062695
nm0681566,tt0062873
nm0174768,tt0062952
nm0511458,tt0062981
nm0334635,tt0063291
nm0209209,tt0063291
nm0427977,tt0063350
nm0185804,tt0063350
nm0466916,tt0063350
nm0625845,tt0063371
nm0320988,tt0063678
nm0131374,tt0063678
nm0709951,tt0063715
nm0030046,tt0063715
nm0753062,tt0063759
nm0579844,tt0063791
nm0556319,tt0063835
nm0468699,tt0063876
nm15961867,tt0063876
nm0252621,tt0064038
nm0000367,tt0083789
nm2772624,tt0083789
nm0014062,tt0083922
nm1079916,tt0084042
nm0754990,tt0084116
nm0328020,tt0084383
nm0483942,tt0084383
nm0079341,tt0084423
nm0642128,tt0084698
nm0818686,tt0084829
nm0144045,tt0084829
nm0746085,tt0084829
nm0173138,tt0084867
nm0052017,tt0085180
nm0000941,tt0085267
nm0242749,tt0085276
nm0473928,tt0085864
nm0704624,tt0086479
nm0435726,tt0086551
nm0644023,tt0086650
nm0171664,tt0086650
nm0339452,tt0086859
nm0007210,tt0086859
nm1099381,tt0086977
nm0000531,tt0086979
nm0112295,tt0086979
nm0001057,tt0110598
nm0503352,tt0111403
nm0261927,tt0111403
nm0301515,tt0111507
nm0668640,tt0111507
nm0634666,tt0111681
nm0200900,tt0111845
nm0690972,tt0111845
nm0722614,tt0112364
nm0001252,tt0112364
nm0296596,tt0112769
nm0930317,tt0112887
nm0597384,tt0113247
nm0545838,tt0113273
nm0424800,tt0114305
nm0112533,tt0115822
nm0613835,tt0115822
nm0598857,tt0115928
nm0000205,tt0116041
nm0293803,tt0116261
nm0936391,tt0116293
nm0904901,tt0116752
nm0741803,tt0116922
nm0596257,tt0117056
nm0001704,tt0117318
nm0895875,tt0117394
nm0811777,tt0117394
nm0545659,tt0118644
nm0434432,tt0269461
nm0221159,tt0269461
nm0685651,tt0269461
nm2352236,tt0273874
nm2355480,tt0273874
nm0001993,tt0274117
nm1258499,tt1008017
nm2897783,tt1008017
nm6567393,tt1065073
nm3999508,tt1527186
nm0000152,tt1764183
nm0038324,tt1909796
nm3697267,tt30439035
nm1615654,tt4714782
nm0064741,tt6423776
nm0846966,tt0063172
nm0441410,tt0063173
nm0386953,tt0063195
nm0461903,tt0063206
nm0476435,tt0063206
nm0879412,tt0014417
nm0074788,tt0014624
nm0516001,tt0014945
nm0017893,tt0015648
nm0110393,tt0015841
nm1033900,tt0015864
nm0042083,tt0017075
nm0571841,tt0017825
nm0402842,tt0017825
nm0005368,tt0064437
nm0778016,tt0064536
nm0636874,tt0064781
nm0880521,tt0064793
nm0299827,tt0064793
nm0952043,tt0064843
nm0465945,tt0064843
nm0263967,tt0065036
nm0518579,tt0065391
nm0769440,tt0065391
nm0180454,tt0065772
nm0524528,tt0065772
nm0847106,tt0065776
nm0682698,tt0065913
nm0814994,tt0065913
nm0313070,tt0066065
nm0918994,tt0066065
nm0496614,tt0066207
nm0720105,tt0066207
nm0117505,tt0066498
nm2235085,tt0066516
nm0927423,tt0066516
nm0018872,tt0066531
nm1817203,tt0066531
nm0855384,tt0066602
nm0441526,tt0066603
nm0847698,tt0066603
nm0948499,tt0066603
nm0855385,tt0066603
nm0442881,tt0066639
nm0777617,tt0066773
nm0000761,tt0066826
nm0529543,tt0066989
nm0548440,tt0066989
nm0543719,tt0066989
nm8624287,tt0067048
nm0718874,tt0067048
nm0382007,tt0067055
nm0454123,tt0067148
nm0546932,tt0067148
nm0002106,tt0067185
nm0160452,tt0067185
nm0800171,tt0067227
nm0668976,tt0067454
nm0831467,tt0067454
nm0524893,tt0067580
nm0475476,tt0067958
nm0587416,tt0067958
nm0347858,tt0067959
nm0448194,tt0067961
nm0297219,tt0067962
nm0894303,tt0068205
nm0422436,tt0068379
nm0441526,tt0068650
nm0423663,tt0068816
nm0866674,tt0068816
nm0382105,tt0069086
nm0232942,tt0069086
nm0928349,tt0069086
nm0799237,tt0069198
nm0094081,tt0069293
nm0598971,tt0069398
nm0653443,tt0069398
nm0460695,tt0069400
nm0000587,tt0069489
nm0858634,tt0069489
nm0000003,tt0069990
nm0907480,tt0069990
nm0455028,tt0069996
nm2319722,tt0069996
nm0898121,tt0070040
nm0443829,tt0070155
nm0593957,tt0070809
nm0615930,tt0070809
nm2725525,tt0070820
nm0000052,tt0070960
nm0681566,tt0071487
nm0077921,tt0071487
nm0291289,tt0071487
nm0616163,tt0071565
nm1595636,tt0071571
nm1179746,tt0071587
nm0423332,tt0071622
nm0034390,tt0071690
nm0386951,tt0071695
nm0605710,tt0071695
nm0800253,tt0071737
nm0772477,tt0071737
nm0952854,tt0071859
nm0166706,tt0071910
nm0106925,tt0135024
nm0462073,tt0135031
nm0604680,tt0138355
nm0046695,tt0138355
nm0912664,tt0138355
nm4739344,tt0139500
nm5249302,tt0191066
nm0973913,tt0283283
nm0000153,tt0284034
nm0719637,tt0285728
nm0100749,tt0285728
nm0441399,tt0374262
nm0000905,tt0379217
nm0006563,tt0379217
nm0354642,tt0381392
nm0750850,tt0383020
nm0477553,tt0385202
nm0768031,tt0385202
nm3193113,tt1322903
nm13577111,tt18317064
nm13577112,tt18317064
nm0910912,tt26441793
nm6974956,tt26441793
nm7682938,tt26442871
nm2276340,tt26448954
nm16040684,tt26448954
nm13225700,tt26448954
nm1335996,tt30810787
nm4225184,tt32086077
nm6535432,tt32086077
nm0900201,tt0064591
nm0022009,tt0031270
nm0800302,tt0031309
nm0719328,tt0031334
nm0300064,tt0031514
nm0096270,tt0031544
nm0054061,tt0031650
nm0680587,tt0031650
nm0001033,tt0031742
nm0580565,tt0031742
nm0573790,tt0031831
nm0339669,tt0031885
nm0187981,tt0032145
nm0590911,tt0032156
nm0642988,tt0032553
nm0439850,tt0032599
nm0954647,tt0032655
nm0905464,tt0033532
nm0692439,tt0033627
nm0288304,tt0034240
nm0029456,tt0034272
nm0541766,tt0034272
nm0690500,tt0035001
nm0889667,tt0035017
nm0006741,tt0035521
nm1671913,tt0036034
nm0571129,tt0036112
nm0391644,tt0036112
nm0872483,tt0036112
nm0000051,tt0036135
nm0359248,tt0036400
nm0677961,tt0036695
nm0375818,tt0036910
nm0407329,tt0036977
nm0407401,tt0036977
nm0002145,tt0037558
nm0091502,tt0037630
nm0515193,tt0037800
nm0284870,tt0038146
nm0314590,tt0038348
nm0001739,tt0038574
nm0027851,tt0038675
nm0256457,tt0038823
nm0699812,tt0124888
nm0490813,tt0124888
nm0056768,tt0125659
nm0149630,tt0126654
nm0011038,tt0126908
nm1171230,tt0127310
nm0686929,tt0129928
nm0301311,tt0130218
nm0202135,tt0130377
nm0594421,tt0131013
nm0793083,tt0131013
nm0015331,tt0131013
nm1982658,tt0134286
nm0462073,tt0134756
nm5664912,tt0134756
nm0637603,tt0134805
nm0754229,tt0196355
nm0905661,tt0196355
nm0047644,tt0200071
nm0586221,tt0200768
nm0949107,tt0201922
nm0441526,tt0202154
nm3732272,tt0202154
nm0946216,tt0203612
nm0847054,tt0203635
nm0945831,tt0203635
nm0945836,tt0203797
nm0874676,tt0369060
nm0823462,tt0373450
nm0847302,tt0426900
nm1702553,tt0426900
nm4194302,tt1403047
nm3587751,tt14407336
nm0000173,tt1837636
nm2654142,tt27958252
nm15082704,tt28490044
nm3326323,tt35022825
nm13259404,tt35022825
nm0185629,tt4466490
nm1141179,tt4466490
nm9233952,tt5222918
nm0890005,tt5222918
nm9233953,tt5222918
nm0937581,tt0006614
nm0147761,tt0008663
nm0874799,tt0008879
nm0738553,tt0008879
nm0695792,tt0011870
nm0047800,tt0012349
nm0014363,tt0012364
nm0870083,tt0013201
nm0893941,tt0107165
nm0309348,tt0107165
nm0609675,tt0107259
nm0419599,tt0107259
nm1435594,tt0107384
nm0476185,tt0107474
nm0958828,tt0107474
nm0837217,tt0107736
nm0066223,tt0108074
nm0001166,tt0108366
nm0790689,tt0108554
nm0490513,tt0108606
nm0791958,tt0109085
nm0178800,tt0109655
nm0284557,tt0109655
nm0266755,tt0156587
nm0435299,tt0158714
nm1837670,tt0158714
nm0235426,tt0209463
nm0005342,tt0211941
nm15710980,tt0212016
nm0291866,tt0212772
nm5599978,tt0328802
nm0415549,tt0329429
nm0794425,tt0330536
nm0000639,tt0808526
nm1893752,tt0809407
nm2947894,tt0809407
nm3117618,tt0984130
nm4733457,tt0984130
nm1746997,tt1181614
nm3158985,tt1181614
nm1067147,tt1287878
nm0290274,tt0018051
nm3633294,tt0018528
nm0042317,tt0018773
nm0283098,tt0018826
nm0299674,tt0018826
nm0847031,tt0019796
nm0096030,tt0020163
nm0251203,tt0020163
nm2599657,tt0020451
nm1143139,tt0020451
nm1282023,tt0021283
nm0875368,tt0021283
nm0146185,tt0021890
nm0774231,tt0022080
nm0130270,tt0022125
nm0756870,tt0022485
nm0014656,tt0022787
nm0216596,tt0022787
nm0294382,tt0022877
nm0166170,tt0023238
nm0191870,tt0023241
nm2169219,tt0023261
nm0849011,tt0023450
nm0405802,tt0023563
nm0849439,tt0023937
nm0226502,tt0023985
nm0031832,tt0024214
nm0245579,tt0024473
nm0030246,tt0024480
nm1767889,tt0024793
nm0888479,tt0024962
nm0621197,tt0025214
nm1650192,tt0025338
nm1655495,tt0025338
nm0078923,tt0025452
nm0560915,tt0025509
nm0622069,tt0025509
nm0115558,tt0025748
nm0598889,tt0025898
nm0405716,tt0025898
nm0875208,tt0025929
nm0543169,tt0026029
nm0954651,tt0026737
nm0837278,tt0027118
nm0000006,tt0027164
nm0526234,tt0027164
nm0000064,tt0027214
nm0579635,tt0075793
nm0194106,tt0075915
nm0510810,tt0075915
nm0087307,tt0075915
nm0385860,tt0075983
nm0423101,tt0076162
nm0594393,tt0076162
nm0079815,tt0076221
nm0337003,tt0076299
nm0846684,tt0076341
nm0949097,tt0077132
nm0650293,tt0077138
nm0623493,tt0077309
nm0430746,tt0077711
nm0559837,tt0077729
nm2009554,tt0077740
nm0675828,tt0077878
nm0637649,tt0078152
nm0639972,tt0078480
nm2932086,tt0078763
nm0239964,tt0078771
nm0237750,tt0078875
nm0001657,tt0078908
nm0408641,tt0079010
nm0407030,tt0079041
nm0001023,tt0079672
nm0425610,tt0079672
nm0099346,tt0079701
nm0813463,tt0079944
nm0433012,tt0079944
nm0860233,tt0080310
nm0750931,tt0080397
nm0230637,tt0080397
nm0239513,tt0080610
nm0559880,tt0080889
nm0573618,tt0081070
nm0520545,tt0081070
nm0544371,tt0081291
nm0793384,tt0081499
nm0891092,tt0081633
nm0542405,tt0082093
nm0804506,tt0082206
nm0268178,tt0082275
nm0047963,tt0082313
nm0006664,tt0082599
nm0443559,tt0082601
nm0457953,tt0082601
nm0764339,tt0082888
nm0432247,tt0082912
nm0076511,tt0082912
nm0268185,tt0082934
nm0436341,tt0083352
nm0015328,tt0181517
nm1214088,tt0186725
nm0794207,tt0360946
nm2673611,tt0447641
nm2555469,tt0970935
nm0616543,tt11380884
nm0714287,tt1470024
nm2082216,tt1714210
nm2460292,tt26315142
nm0429810,tt33253824
nm2278832,tt36456563
nm8198282,tt5786872
nm2102815,tt0027307
nm0350763,tt0027342
nm0218225,tt0027489
nm0241339,tt0027489
nm0885137,tt0027489
nm0810479,tt0027954
nm0640547,tt0028112
nm0487890,tt0028165
nm6407986,tt0028201
nm0002897,tt0028358
nm0034594,tt0028358
nm0132682,tt0028667
nm0619798,tt0028667
nm0754942,tt0028827
nm0166234,tt0029087
nm0829838,tt0029201
nm1150210,tt0029314
nm0837712,tt0029314
nm1722375,tt0029314
nm0269567,tt0029322
nm0002121,tt0029322
nm0643353,tt0029365
nm0352741,tt0029365
nm0031832,tt0029557
nm0431212,tt0029706
nm0723918,tt0029706
nm0726585,tt0029811
nm0496614,tt0029957
nm0915194,tt0029982
nm0163515,tt0029982
nm0001931,tt0030063
nm0854996,tt0030066
nm0122360,tt0030066
nm0087926,tt0030127
nm0060130,tt0030127
nm0097727,tt0030252
nm0384908,tt0030637
nm0340574,tt0030642
nm1078411,tt0030642
nm0871674,tt0030675
nm0106319,tt0098625
nm0837361,tt0098972
nm0001041,tt0099000
nm6579439,tt0099000
nm0612787,tt0099040
nm0002364,tt0099286
nm0258527,tt0099286
nm0154669,tt0099286
nm0945189,tt0099426
nm2682434,tt0099881
nm0754969,tt0100234
nm0267115,tt0100234
nm0000429,tt0100318
nm0582418,tt0100318
nm0207218,tt0100536
nm0498429,tt0100625
nm0000115,tt0100935
nm0293422,tt0100935
nm0000618,tt0100935
nm0401207,tt0100973
nm0950757,tt0100973
nm0628756,tt0101020
nm0000945,tt0101428
nm0219099,tt0101428
nm0227669,tt0101458
nm0239985,tt0101765
nm0196604,tt0101819
nm0377226,tt0101819
nm0125084,tt0102048
nm0431040,tt0102141
nm0691860,tt0102141
nm3140822,tt0102293
nm0150987,tt0102293
nm0786022,tt0102456
nm0846616,tt0102456
nm0249622,tt0102458
nm0309178,tt0102491
nm0853505,tt0102497
nm0002064,tt0102536
nm0504897,tt0102932
nm0000500,tt0102943
nm0494204,tt0103190
nm0490614,tt0103295
nm0067369,tt0104224
nm0554778,tt0104545
nm0868881,tt0104658
nm0566463,tt0104753
nm0847737,tt0105060
nm0000155,tt0105151
nm0001397,tt0105151
nm0611315,tt0105619
nm0945188,tt0105619
nm0155455,tt0105619
nm0939153,tt0105655
nm0000309,tt0105665
nm1546476,tt0105750
nm0690972,tt0105888
nm0531778,tt0106579
nm0592756,tt0229519
nm0551062,tt0293153
nm0677647,tt0293153
nm0874579,tt0296809
nm0410987,tt1248984
nm0467557,tt1248984
nm0370577,tt1935157
nm2316017,tt2347569
nm3485845,tt2347569
nm0222013,tt2347569
nm0796287,tt3544082
nm0072364,tt4082068
nm0471084,tt0056844
nm0812291,tt0056845
nm0868998,tt0056854
nm0173916,tt0056905
nm0560590,tt0056919
nm0297896,tt0057215
nm0927094,tt0057237
nm0847427,tt0057238
nm0016646,tt0057286
nm0194958,tt0057286
nm0846187,tt0057295
nm0287825,tt0058414
nm0000366,tt0058450
nm0046133,tt0058458
nm0176131,tt0053146
nm0489425,tt0053168
nm0753716,tt0053198
nm0587061,tt0053242
nm0420923,tt0053361
nm0778568,tt0053459
nm0003606,tt0053472
nm0231308,tt0053472
nm0390516,tt0053604
nm0603761,tt0053643
nm0084435,tt0053765
nm0433512,tt0053772
nm0803561,tt0053772
nm0000869,tt0053796
nm0557292,tt0053796
nm0849108,tt0053892
nm0383261,tt0053892
nm0261161,tt0054156
nm0836977,tt0054177
nm0151988,tt0054189
nm0668093,tt0054248
nm0283754,tt0054248
nm0697799,tt0054269
nm0476675,tt0054286
nm0038951,tt0054325
nm0168413,tt0054377
nm0543717,tt0054389
nm0065449,tt0054407
nm0586227,tt0054460
nm0297869,tt0054460
nm1555093,tt0054709
nm0026904,tt0054763
nm0422392,tt0054803
nm0060288,tt0055032
nm0875362,tt0055052
nm0066879,tt0055082
nm0386953,tt0055233
nm0586352,tt0055269
nm0124592,tt0055310
nm0142049,tt0055399
nm0000901,tt0055572
nm0696866,tt0055597
nm0255156,tt0055830
nm0211246,tt0055858
nm0945503,tt0056003
nm0634659,tt0056003
nm0412615,tt0056058
nm0156928,tt0056135
nm0755401,tt0056444
nm0538586,tt0056444
nm0004462,tt0056512
nm0800074,tt0056512
nm0357307,tt0056562
nm0898416,tt0056667
nm0881540,tt0056680
nm0052491,tt0056714
nm0824489,tt0056801
nm0000938,tt0057076
nm0001215,tt0057590
nm0297675,tt0057632
nm0542063,tt0057643
nm0386285,tt0057697
nm0457853,tt0057697
nm0343888,tt0058003
nm0751881,tt0058022
nm0249735,tt0058124
nm0539965,tt0058150
nm0423222,tt0058259
nm0913843,tt0058279
nm0443232,tt0058349
nm0590775,tt0058349
nm0125627,tt0058564
nm0306456,tt0058604
nm0476675,tt0058652
nm0442951,tt0058698
nm0224224,tt0058715
nm0012829,tt0058715
nm0678469,tt0058780
nm0116598,tt0058780
nm0199029,tt0058888
nm0078106,tt0058985
nm0904076,tt0059063
nm0711003,tt0059063
nm0033014,tt0059063
nm0793645,tt0059159
nm0898376,tt0059160
nm0496428,tt0059229
nm0318153,tt0059229
nm0052329,tt0059348
nm0398666,tt0059415
nm0154128,tt0059417
nm9827175,tt0059459
nm0480554,tt0059527
nm0837361,tt0059554
nm3272660,tt0059554
nm0881540,tt0059554
nm0007631,tt0059592
nm0041332,tt0059592
nm0140316,tt0059616
nm0415225,tt0059616
nm0319150,tt0059616
nm0000197,tt0059653
nm0593355,tt0059653
nm0352467,tt0059653
nm2325659,tt0059715
nm0863146,tt0059884
nm0345513,tt0059884
nm0144798,tt0059934
nm0581042,tt0060223
nm0634593,tt0060440
nm0864289,tt0060574
nm0357307,tt0060586
nm0047016,tt0060635
nm0474907,tt0060742
nm0495516,tt0060770
nm0472234,tt0060827
nm0283389,tt0161292
nm0412615,tt0164347
nm0837350,tt0164347
nm0398513,tt0164347
nm0619938,tt0164707
nm0621456,tt0164707
nm0297805,tt0164983
nm0594391,tt0164983
